ExpID,Cluster,Region,Scenario,Strategy,Parallelism,CPU,Mem,InstanceType,Zone,Lifecycle,Count,Timestamp,InstanceID,BaseScenario,AZ_ID,AZ,SpotPrice,OndemandPrice,T3,vCPU,Memory,CoreMark,InstanceFamily
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p50-c1-m2-sbl-173010736102,baseline,50,1,2,c8gb.16xlarge,us-east-1f,spot,1,2026-02-22 02:30:36+09:00,i-04a7b49de6c284e8e,t127226309850816-p50-c1-m2,use1-az5,use1-az5,0.9507,3.792,1,64.0,128.0,30784.94855,c8gb
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p50-c1-m4-sbl-174423097573,baseline,50,1,4,i3.16xlarge,us-east-1e,spot,1,2026-02-22 02:44:51+09:00,i-0fae3e4d9ed7e1ee1,t127226309850816-p50-c1-m4,use1-az3,use1-az3,1.4628,4.992,50,64.0,488.0,21922.264461538463,i3
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p50-c2-m2-sbl-173643870473,baseline,50,2,2,c6i.32xlarge,us-east-1c,spot,1,2026-02-22 02:37:08+09:00,i-01599ff1676ca2212,t127226309850816-p50-c2-m2,use1-az4,use1-az4,1.7619,5.44,10,128.0,256.0,26919.626888888884,c6i
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c1-m2-sbl-190802921886,baseline,900,1,2,c6gn.8xlarge,us-east-1b,spot,2,2026-02-22 04:09:19+09:00,i-01eef99985e2c0e70,t127226309850816-p900-c1-m2,use1-az2,use1-az2,0.538,1.3824,1,32.0,64.0,19678.635,c6gn
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c1-m2-sbl-190802921886,baseline,900,1,2,g4dn.12xlarge,us-east-1d,spot,1,2026-02-22 04:11:23+09:00,i-0554a6c7bf1609461,t127226309850816-p900-c1-m2,use1-az6,use1-az6,1.3655,3.912,50,48.0,192.0,21720.704166666663,g4dn
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c1-m2-sbl-190802921886,baseline,900,1,2,i7i.12xlarge,us-east-1b,spot,1,2026-02-22 04:09:57+09:00,i-010f13c5a643943c4,t127226309850816-p900-c1-m2,use1-az2,use1-az2,2.2046,4.5302,0,48.0,384.0,32278.54144444444,i7i
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c1-m2-sbl-190802921886,baseline,900,1,2,i8ge.12xlarge,us-east-1d,spot,2,2026-02-22 04:09:18+09:00,i-0b278c33611ee9e30,t127226309850816-p900-c1-m2,use1-az6,use1-az6,2.6715,5.6952,10,48.0,384.0,30676.679888888888,i8ge
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c1-m2-sbl-190802921886,baseline,900,1,2,m5.12xlarge,us-east-1c,spot,1,2026-02-22 04:09:10+09:00,i-08372833370aa88bd,t127226309850816-p900-c1-m2,use1-az4,use1-az4,0.6759,2.304,30,48.0,192.0,22001.168375,m5
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c1-m2-sbl-190802921886,baseline,900,1,2,m8azn.12xlarge,us-east-1c,spot,1,2026-02-22 04:08:35+09:00,i-0f4ec3adb6ac5e6a6,t127226309850816-p900-c1-m2,use1-az4,use1-az4,2.4203,4.95504,1,48.0,192.0,47863.2211,m8azn
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c1-m2-sbl-190802921886,baseline,900,1,2,m8i.12xlarge,us-east-1b,spot,1,2026-02-22 04:09:57+09:00,i-0d3b80ef266610041,t127226309850816-p900-c1-m2,use1-az2,use1-az2,0.9141,2.54016,0,48.0,192.0,33588.800818181815,m8i
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c1-m2-sbl-190802921886,baseline,900,1,2,r7iz.12xlarge,us-east-1f,spot,3,2026-02-22 04:09:57+09:00,i-02156dc12c8d8a3b7,t127226309850816-p900-c1-m2,use1-az5,use1-az5,0.9019,4.464,0,48.0,384.0,33230.871,r7iz
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c2-m2-sbl-193926581218,baseline,900,2,2,c6g.4xlarge,us-east-1f,spot,1,2026-02-22 04:39:57+09:00,i-06ce34059e61528ab,t127226309850816-p900-c2-m2,use1-az5,use1-az5,0.1896,0.544,50,16.0,32.0,19678.635,c6g
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c2-m2-sbl-193926581218,baseline,900,2,2,c6i.8xlarge,us-east-1d,spot,1,2026-02-22 04:41:29+09:00,i-071068436580504d0,t127226309850816-p900-c2-m2,use1-az6,use1-az6,0.418,1.36,50,32.0,64.0,26919.626888888884,c6i
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c2-m2-sbl-193926581218,baseline,900,2,2,c8id.8xlarge,us-east-1a,spot,2,2026-02-22 04:40:34+09:00,i-03491b5d23daa989b,t127226309850816-p900-c2-m2,use1-az1,use1-az1,0.9415,1.77408,0,32.0,64.0,32451.71281818182,c8id
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c2-m2-sbl-193926581218,baseline,900,2,2,d3en.6xlarge,us-east-1d,spot,1,2026-02-22 04:40:50+09:00,i-0ead812a6d8895d29,t127226309850816-p900-c2-m2,use1-az6,use1-az6,0.6703,3.154,50,24.0,96.0,21570.740800000003,d3en
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c2-m2-sbl-193926581218,baseline,900,2,2,h1.8xlarge,us-east-1c,spot,2,2026-02-22 04:40:35+09:00,i-0e150e13f7924528e,t127226309850816-p900-c2-m2,use1-az4,use1-az4,0.6613,1.872,0,32.0,128.0,26819.961000000003,h1
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c2-m2-sbl-193926581218,baseline,900,2,2,m5d.8xlarge,us-east-1c,spot,2,2026-02-22 04:40:34+09:00,i-0714a828df07b82db,t127226309850816-p900-c2-m2,use1-az4,use1-az4,0.9296,1.808,50,32.0,128.0,22001.168375,m5d
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c2-m2-sbl-193926581218,baseline,900,2,2,r6a.8xlarge,us-east-1a,spot,3,2026-02-22 04:40:34+09:00,i-015a425356b59d073,t127226309850816-p900-c2-m2,use1-az1,use1-az1,0.6945,1.8144,50,32.0,256.0,30307.3127,r6a
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c2-m2-sbl-193926581218,baseline,900,2,2,r7g.8xlarge,us-east-1c,spot,1,2026-02-22 04:41:31+09:00,i-0b073aa4717c14300,t127226309850816-p900-c2-m2,use1-az4,use1-az4,0.4661,1.7136,50,32.0,256.0,25518.276,r7g
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c2-m2-sbl-193926581218,baseline,900,2,2,r7g.8xlarge,us-east-1d,spot,1,2026-02-22 04:40:34+09:00,i-0074341f9526504bf,t127226309850816-p900-c2-m2,use1-az6,use1-az6,0.2704,1.7136,50,32.0,256.0,25518.276,r7g
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c2-m2-sbl-193926581218,baseline,900,2,2,r7iz.8xlarge,us-east-1f,spot,1,2026-02-22 04:41:31+09:00,i-0da36463559ea643b,t127226309850816-p900-c2-m2,use1-az5,use1-az5,0.977,2.976,1,32.0,256.0,31843.753,r7iz
3cdd1eb4-9e9b-4b2c-8e4c-184b8f9eb75e,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t127226309850816-p900-c2-m2-sbl-193926581218,baseline,900,2,2,r8i.8xlarge,us-east-1f,spot,1,2026-02-22 04:40:35+09:00,i-0ab5988b62898f2b2,t127226309850816-p900-c2-m2,use1-az5,use1-az5,0.8256,2.22272,1,32.0,256.0,32752.927363636365,r8i
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p100-c1-m2-sbl-015223627961,baseline,100,1,2,c8g.48xlarge,us-east-1f,spot,1,2026-02-22 10:52:48+09:00,i-091058be1a508c1f1,t136682204636864-p100-c1-m2,use1-az5,use1-az5,1.6674,7.65696,15,192.0,384.0,30784.94855,c8g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p100-c2-m2-sbl-020009878708,baseline,100,2,2,c7g.12xlarge,us-east-1f,spot,1,2026-02-22 11:00:36+09:00,i-047779612266221be,t136682204636864-p100-c2-m2,use1-az5,use1-az5,0.501,1.74,50,48.0,96.0,25356.8559375,c7g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p100-c2-m2-sbl-020009878708,baseline,100,2,2,c8g.48xlarge,us-east-1f,spot,1,2026-02-22 11:00:34+09:00,i-051ea06901c7854dd,t136682204636864-p100-c2-m2,use1-az5,use1-az5,1.6674,7.65696,15,192.0,384.0,30784.94855,c8g
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,c4.4xlarge,us-east-1e,spot,1,2026-02-22 13:40:19+09:00,i-06f97155e88246609,t136682204636864-p115-c4-m2,use1-az3,use1-az3,0.3379,0.796,20,16.0,30.0,24429.8238,c4
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,c5d.4xlarge,us-east-1c,spot,2,2026-02-22 13:40:52+09:00,i-088c7ea9ab75d074b,t136682204636864-p115-c4-m2,use1-az4,use1-az4,0.3661,0.768,50,16.0,32.0,24562.482727272727,c5d
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,c5d.4xlarge,us-east-1d,spot,4,2026-02-22 13:40:52+09:00,i-010ef45f8b301332c,t136682204636864-p115-c4-m2,use1-az6,use1-az6,0.3395,0.768,50,16.0,32.0,24562.482727272727,c5d
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,c5d.4xlarge,us-east-1f,spot,2,2026-02-22 13:40:52+09:00,i-06f1c860c67b900b2,t136682204636864-p115-c4-m2,use1-az5,use1-az5,0.3523,0.768,30,16.0,32.0,24562.482727272727,c5d
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,c7a.4xlarge,us-east-1f,spot,2,2026-02-22 13:40:52+09:00,i-0e2b7670a9313457b,t136682204636864-p115-c4-m2,use1-az5,use1-az5,0.3466,0.82112,40,16.0,32.0,33476.00218181819,c7a
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,c7i-flex.2xlarge,us-east-1c,spot,1,2026-02-22 13:40:13+09:00,i-0c1688aae5c387c0e,t136682204636864-p115-c4-m2,use1-az4,use1-az4,0.1715,0.33915,50,8.0,16.0,31047.99571428571,c7i-flex
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,c7i.4xlarge,us-east-1c,spot,2,2026-02-22 13:40:52+09:00,i-0ce0ec0df98a597da,t136682204636864-p115-c4-m2,use1-az4,use1-az4,0.356,0.714,35,16.0,32.0,31467.267,c7i
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,c8gn.4xlarge,us-east-1a,spot,3,2026-02-22 13:40:52+09:00,i-023a947f3f34850b9,t136682204636864-p115-c4-m2,use1-az1,use1-az1,0.3547,0.948,50,16.0,32.0,30784.94855,c8gn
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,c8gn.4xlarge,us-east-1c,spot,3,2026-02-22 13:40:52+09:00,i-0b777b418d32f8219,t136682204636864-p115-c4-m2,use1-az4,use1-az4,0.3521,0.948,5,16.0,32.0,30784.94855,c8gn
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,c8i.4xlarge,us-east-1d,spot,1,2026-02-22 13:40:19+09:00,i-06290544342b7fb75,t136682204636864-p115-c4-m2,use1-az6,use1-az6,0.3345,0.74968,50,16.0,32.0,32451.71281818182,c8i
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,c8id.4xlarge,us-east-1f,spot,3,2026-02-22 13:40:52+09:00,i-08b02161330db83d2,t136682204636864-p115-c4-m2,use1-az5,use1-az5,0.3484,0.88704,5,16.0,32.0,32451.71281818182,c8id
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,g6f.4xlarge,us-east-1d,spot,1,2026-02-22 13:40:19+09:00,i-08d99e75bf1b88a6c,t136682204636864-p115-c4-m2,use1-az6,use1-az6,0.3457,0.95,1,16.0,64.0,30487.5999,g6f
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,m5zn.3xlarge,us-east-1d,spot,1,2026-02-22 13:41:47+09:00,i-0a083866d6ea005d8,t136682204636864-p115-c4-m2,use1-az6,use1-az6,0.4096,0.991,10,12.0,48.0,30144.127,m5zn
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,m7i.4xlarge,us-east-1c,spot,2,2026-02-22 13:40:52+09:00,i-0e465e65ed02b6c9d,t136682204636864-p115-c4-m2,use1-az4,use1-az4,0.3519,0.8064,50,16.0,64.0,31385.656444444445,m7i
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,m7i.4xlarge,us-east-1d,spot,3,2026-02-22 13:40:52+09:00,i-0d64d26028804c1df,t136682204636864-p115-c4-m2,use1-az6,use1-az6,0.3518,0.8064,50,16.0,64.0,31385.656444444445,m7i
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p115-c4-m2-sbl-043944619677,baseline,115,4,2,m7i.4xlarge,us-east-1f,spot,2,2026-02-22 13:40:52+09:00,i-07e60cf93a42853b0,t136682204636864-p115-c4-m2,use1-az5,use1-az5,0.3598,0.8064,50,16.0,64.0,31385.656444444445,m7i
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c1-m1-sbl-045248251177,baseline,900,1,1,c7i-flex.2xlarge,us-east-1c,spot,4,2026-02-22 13:54:52+09:00,i-017677333f86446c8,t136682204636864-p900-c1-m1,use1-az4,use1-az4,0.1715,0.33915,50,8.0,16.0,31047.99571428571,c7i-flex
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c1-m1-sbl-045248251177,baseline,900,1,1,g4ad.4xlarge,us-east-1a,spot,1,2026-02-22 13:53:35+09:00,i-01081807c4f68dffd,t136682204636864-p900-c1-m1,use1-az1,use1-az1,0.3735,0.867,20,16.0,64.0,24275.4724,g4ad
ab1a0d98-9c0f-4133-afa4-e38f27a8edd2,arn:aws:eks:us-east-1:786382940258:cluster/kubepacs-e1-k8s-cluster,us-east-1,t136682204636864-p900-c1-m1-sbl-045248251177,baseline,900,1,1,g6e.4xlarge,us-east-1c,spot,1,2026-02-22 13:53:35+09:00,i-0aa7383c45c3c412d,t136682204636864-p900-c1-m1,use1-az4,use1-az4,1.0199,3.00424,5,16.0,128.0,30487.5999,g6e
